word,pos_symbol,pos_word,meaning
kúlang,VB,verb,"to fall short of, to be inadequate."
kúlba’,NN,noun,"anxiety, nervousness."
kúlba’,VB,verb,"to be nervous, to be afraid."
kúli’,JJ,adjective,"slow, weak."
kulíhut,RB,adverb,"last, hindmost."
kulú,NN,noun,breadfruit.
kulúb,JJ,adjective,"inverted, upset, turned over."
kulúb,VB,verb,"to invert, to turn over a deep container so that the bottom is up."
kúlun,NN,noun,clay cooking pot.
kulúng,VB,verb,"to cage, to imprison."
kulyápis,JJ,adjective,emaciated.
kumalágku’,NN,noun,"thumb, big toe."
kumbúya,NN,noun,partner.
kumbuyahán,NN,noun,"company, partnership."
kumpaníya,NN,noun,"company, business enterprise."
kumpáre,NN,noun,"comrade, relationship between the godfather and parents of the godchild."
kumpisár,NN,noun,confession.
kumpisár,VB,verb,"to confess, to tell the truth."
kúmud,VB,verb,"to grumble, to murmur, to sulk."
kún,CC,conjunction,"if, possibly if, provided that."
kúndi’,CC,conjunction,"although, but, well, therefore, might as well."
kundíman,NN,noun,"filipino song which depicts mood changes of the people, usually written in the native languages and composed by filipinos."
kuntáni’,RP,particle,"maybe, if possible, i hope."
kunú,RP,particle,"according to, he or she said."
kunúl,JJ,adjective,"interrupted, shrank, dry (like a river)."
kunúl,VB,verb,"to cease, to stop flowing, to run dry as a river."
kunúp,NN,noun,"cloak, coat, overcoat."
kunút,JJ,adjective,wrinkled.
kunút,VB,verb,"to wrinkle, to crumple."
kúnyag,NN,noun,"chill, cold chill."
kúnyag,VB,verb,"to shake with chills, to shiver."
kúpkup,NN,noun,"embrace, hug."
kúpkup,VB,verb,"to embrace, to hug."
kupú’,VB,verb,"to hang onto tightly, to embrace tightly, to cling to, to stick to like a lizard."
kúra,NN,noun,"pastor of a parish, minister in charge of a certain area."
kúrba,NN,noun,curve.
kúrba,VB,verb,"to twist, to bend, to turn, to curve."
kurbáda,NN,noun,"street corner, street curve."
kurbáta,NN,noun,necktie.
kúri’,JJ,adjective,"slow, weak."
kúri’,VB,verb,"to be slow, to have difficulty."
kuribúng,VB,verb,to isolate in a quiet room.
kurinút,JJ,adjective,"creased, wrinkled."
kurinút,NN,noun,"crease, fold, wrinkle."
kurinút,VB,verb,"to fold, to crease, to wrinkle."
kuríng,NN,noun,cat.
kurisúng,NN,noun,frown.
kurisúng,VB,verb,to frown.
kúrit,NN,noun,"line, mark, pencil mark."
kúrit,VB,verb,"to make a line, to draw on paper with a pencil, to mark with a pencil."
kúrug,VB,verb,"to shiver, to tremble, to shake."
kusámkusám,VB,verb,"to taste, to partake of a little food."
kúskus,VB,verb,to scrape with a sharp instrument or with a scraper.
kúsi’,NN,noun,"pinch, small piece."
kúsi’,VB,verb,"to press or nip with fingernails, to pinch."
kusína,NN,noun,kitchen.
kusinéro,NN,noun,cook.
kusípad,VB,verb,"to thumb through, to pick with the fingers like corn from the cob."
kusúg,JJ,adjective,"strong, energetic, healthy."
kusúg,NN,noun,"energy, strength."
kusúg,VB,verb,"to become strong, to be energetic."
kúta’,NN,noun,"prison, fort."
kutáwkutáw,VB,verb,"to dilute, to mix with water."
kútkut,NN,noun,hole in the ground.
kútkut,VB,verb,"to excavate, to dig, to scoop out dirt from the ground so as to make a hole."
kutíng,NN,noun,kitten.
kutíngkúting,VB,verb,"to pluck or strum a guitar, to pluck a string instrument."
kútis,NN,noun,"skin complexion, facial complexion."
kutsára,NN,noun,tablespoon.
kutsaríta,NN,noun,teaspoon.
kutséro,NN,noun,"coachman, rig driver, man who drives a kalésa."
kutsílyo,NN,noun,knife.
kútsukútsu,NN,noun,"rumor, hearsay."
kútsukútsu,VB,verb,"to chitchat, to gossip, to be rumored."
kutsún,NN,noun,"cushion, bed mattress."
kútub,RB,adverb,until.
kutúl,VB,verb,"to pick, to pluck from a plant, to gather flowers."
kútut,VB,verb,to sting as a bee or a wasp.
kú’ub,VB,verb,"to bow, to bend the head as if in hiding."
kú’ut,VB,verb,"to feel for, to fish out with the hand, to put one’s hand or arm in a hole."
kuyámpad,VB,verb,"to run, to scamper off."
kúymi,NN,noun,cashier.
kwadérno,NN,noun,notebook.
kwádra,NN,noun,stable.
kwádro,NN,noun,"frame, picture frame."
kwáku,NN,noun,"pipe, tobacco pipe."
kwán,RP,particle,whatchamacallit.
kwarénta,CD,numeral,forty.
kwárta,NN,noun,"money, cold cash."
kwártakwárta,NN,noun,play money.
kwárto,NN,noun,"room, enclosed area, bedroom."
kwátro,CD,numeral,four.
kwéba,NN,noun,cave.
kwélyo,NN,noun,"collar, back of the neck."
kwénta,NN,noun,"account, balance account."
kwénta,VB,verb,"to account, to solve, to balance."
kwérdas,NN,noun,string for a string instrument.
kwítis,NN,noun,fireworks.
kwítis,DT,deictic,nan
dá’an,JJ,adjective,"old, used, worn out."
dá’an,RP,particle,"beforehand, first of all, right away."
pagkúha’,NN,noun formative,dá’an sang pápel.
dabádabá,NN,noun,"blaze, flame."
dabádabá,VB,verb,"to flare up, to blaze, to be on fire."
dábdab,NN,noun,"flare, flame, blaze."
dábdab,VB,verb,"to flare up, to blaze, to be on fire."
dábuk,VB,verb,"to kindle a fire, to build a fire, to ignite."
dabúdabú,NN,noun,"shower, drizzle."
dakbánwa,NN,noun,city.
dakú’,JJ,adjective,"big, bulky, huge, great."
dakú’,VB,verb,"to become big, to make big."
dakúp,VB,verb,"to catch, to trap, to snare, to capture, to arrest."
dagámi,NN,noun,"hay, straw."
dágat,NN,noun,"sea, ocean."
dágat,DT,deictic,nan
dagát,NN,noun,"seasickness, nausea."
dagát,VB,verb,"to be seasick, to be nauseated."
dagáya’,JJ,adjective,"many, plentiful, teeming, swarming."
dágdag,NN,noun,"addition, native term for extra pieces given of items purchased."
dágdag,VB,verb,"to let fall, to drop, to add something extra to a purchase."
dagpi’,NN,noun,"rap, tap, pat."
dagpi’,VB,verb,"to rap, to tap, to pat."
dagsa’,VB,verb,"to transfer, to be washed ashore, to flow with the current."
dágta’,NN,noun,"sap, stain, sticky sap of plants, mark."
dágta’,VB,verb,"to stain, to blot, to mar."
dagum,NN,noun,"sewing needle, injection needle."
dagusu’,VB,verb,"to swarm, to move in a crowd."
dagu’ub,NN,noun,thunder.
dagu’ub,VB,verb,to thunder.
dágway,NN,noun,"facial expression, shape, posture."
dahú’,VB,verb,"to receive, to accept, to take form."
dahúm,NN,noun,"expectations, anticipation."
dahúm,VB,verb,walá’ akú nagdahúm nga ma’abút ka.
dáhun,NN,noun,leaf.
da’ígun,NN,noun,christmas carol.
da’ígun,VB,verb,to sing christmas carols.
dalá,VB,verb,"to bring, to carry, to transmit."
dalá,NN,noun,"packages, things being carried, load."
dalág,JJ,adjective,yellow.
dalága,NN,noun,"unmarried girl, between the age of about fifteen to thirty."
dalágan,VB,verb,"to run, to dash, to dart, to scamper."
dalagíta,NN,noun,young girl between the age of ten years old to about fifteen years old.
dalámhak,JJ,adjective,"wayward, disobedient, untoward."
dálan,NN,noun,"street, road, path, cleared path."
dalándan,VB,verb,"to descend quickly, to hurry down the stairs, to slide down the bannister."
dalándan,DT,deictic,nan
dálangdálang,VB,verb,"to lose oneself, to lose one’s way."
daláwat,VB,verb,"to buy cereal, especially rice or corn."
dáldal,VB,verb,"to backbite, to spread false malicious talk, to talk against."
dalí’,RB,adverb,"immediately, hurriedly, quickly."
dalí’,JJ,adjective,"quick, immediate."
dalí’,VB,verb,"to be quick, to hurry, to hasten."
dalísay,JJ,adjective,"pure, immaculate, untainted."
dalú’,VB,verb,"to caress, to fondle."
dalúk,JJ,adjective,"selfish, greedy, glutton."
dalúdo,VB,verb,"to swell, to rise, to become flooded."
dálum,JJ,adjective,deep.
dálum,VB,verb,"to deepen, to become deep."
dalúndun,VB,verb,"to carry, to push along, to use water or slimy substance to push an object or food down the throat."
damán,NN,noun,nightmare.
damán,VB,verb,to have a nightmare.
damáng,NN,noun,spider.
dámgu,NN,noun,dream.
dámgu,VB,verb,"to dream, to have a dream."
dámhag,VB,verb,"to fall headlong, to fall on one’s face."
dámpig,VB,verb,"to help, to aid, to side with."
dámu’,JJ,adjective,"many, plenty."
dámu’,VB,verb,"to be many, to augment in number, to increase."
damúg,NN,noun,"of pigs, food."
damuhál,JJ,adjective,"rude, unrefined in social manners."
dámul,JJ,adjective,"thick, dense, bulky."
dánlug,VB,verb,"to slide, to slip."
dángat,VB,verb,"to reach, to acquire, to get at, to secure, to take hold of."
dángat,DT,deictic,nan
dangúp,VB,verb,"to take refuge, to cover, to shelter, to appeal."
dapádapá,NN,noun,sole of the feet.
dápat,VB,verb,"to be necessary, to be fit, to apply, to use."
dápaw,NN,noun,chicken flea.
dapáy,NN,noun,hawk.
dapít,JJ,adjective,near.
dáplus,VB,verb,"to slide off, to stray."
dápu’,VB,verb,"to alight, to attack, to gather around as of birds."
dapúg,NN,noun,"stove, fireplace, fire pit."
dáp’ung,NN,noun,bonfire.
dáp’ung,VB,verb,"to build a bonfire, to put on fire."
dápyus,VB,verb,"to slide, to stray."
dásig,RB,adverb,"quickly, faster."
dásig,JJ,adjective,"fast, quick."
dásig,VB,verb,"to do something with speed and promptness, to hasten."
dás’il,VB,verb,"to injure, to lacerate, to throw against."
dasúk,VB,verb,"to fill, to crowd."
dasú’dasú’,JJ,adjective,"impulsive, temperamental, risky."
dasú’dasú’,VB,verb,"to risk, to rush into without thought of consequences."
dasún,RB,adverb,next.
dasún,JJ,adjective,"later, next, to come after."
da’úg,NN,noun,"gain, winnings."
da’úg,VB,verb,"to win, to be superior, to overcome, to overthrow."
dá’ut,VB,verb,"to injure, to hurt, to harm, to damage."
dáya’,NN,noun,"deceit, trick, dishonesty."
dáya’,JJ,adjective,"cheat, dishonest."
dáya’,VB,verb,"to trick, to cheat, to deceive."
dayán,VB,verb,"to walk or stroll about, to promenade."
dayán,DT,deictic,nan
dáyaw,VB,verb,"to praise, to commend, to appreciate, to extol."
dayáw,JJ,adjective,"capricious, vain."
dáyun,VB,verb,"to continue, to come in, to spend some time on."
de,RP,particle,"of, with."
debóto,JJ,adjective,"devout, fervent."
dekolór,JJ,adjective,"multi-colored, colored."
dekorá,VB,verb,"to decorate, to put on ornaments."
de’ílo,NN,noun,"linen cloth, white linen pair of pants."
delárgo,NN,noun,long pants for men.
demokrásya,NN,noun,democracy.
demónyo,NN,noun,"devil, satan."
dentísta,NN,noun,dentist.
desgrásya,NN,noun,"disaster, accident, disgrace."
desgrásya,VB,verb,"to have an accident, to have an unfortunate experience."
desisyón,NN,noun,decision.
desisyón,VB,verb,"to make a decision, to decide."
destíno,NN,noun,"destination, assignment for place of work."
desyémbre,NN,noun,december.
dí,DT,deictic,short form of dirí.
debúhu,NN,noun,"design, embroidery."
diksyonáryo,NN,noun,dictionary.
díkta,VB,verb,"to dictate, nagdíkta ang ma’éstra sa kláse."
didál,NN,noun,thimble.
dídtu,DT,deictic,over there.
di’ín,RB,adverb,where.
díla’,NN,noun,tongue.
dilántu,VB,verb,"to expand in business, to improve in the family standard of living, to progress."
dílap,VB,verb,"to lick, to lap, to drawl the tongue like a dog."
díli’,VB,verb,"to forbid, to prohibit."
díli’,DT,deictic,nan
dimát,VB,verb,"to attract, to draw attention to, to allure."
díngding,NN,noun,wall of a building.
dingút,JJ,adjective,"stingy, miserly, selfish."
dirá’,DT,deictic,"there (near the listener, but far from the speaker)."
direktór,NN,noun,director.
diri,DT,deictic,here.
diskúrso,NN,noun,"speech, talk."
diskúrso,VB,verb,"to give a speech, to talk formally."
disgústo,VB,verb,"to be disgusted, to have a misunderstanding, to bear ill-feelings."
disimulár,VB,verb,"to overlook, to let pass, to make unnoticeable, to cover up."
disiplína,NN,noun,discipline.
disprás,NN,noun,masquerade.
dís’ug,VB,verb,"to push, to jostle, to shove."
diwál,JJ,adjective,lapping tongue.
diwál,VB,verb,"to let the tongue hang out like a dog, to stick the tongue out."
diwáta’,NN,noun,"idol, fairy."
díyas,NN,noun,birthday.
dóble,JJ,adjective,"double, twin."
doktór,NN,noun,doctor.
dódong,NN,noun,young boy from about age one to fifteen.
domínggo,NN,noun,sunday.
-dor,NN,noun formative,noun formative affix.
dormitóryo,NN,noun,dormitory.
dós,CD,numeral,two.
dóse,CD,numeral,twelve.
doséna,NN,noun,dozen.
du’ág,NN,noun,"color, hue."
dú’aw,VB,verb,"to drop in, to look in, to visit."
duká’,VB,verb,to nod with drowsiness.
dúkduk,VB,verb,"to pound, to grind."
dukú’,VB,verb,"to bow, to stoop down."
dukuménto,NN,noun,document.
dukút,VB,verb,"to stick to, to paste on."
dúda,NN,noun,"doubt, suspicion."
dúda,DT,deictic,nan
dúda,VB,verb,"to doubt, to distrust, to suspect."
dúga’,NN,noun,"sap, juice."
dúgang,NN,noun,addition.
dúgang,VB,verb,"to increase, to add, to augment."
dúgay,RB,adverb,"of time, long."
dúgay,VB,verb,"to tarry, to take a long time."
dugáydugáy,RB,adverb,"in a little while, frequently."
dúgkal,VB,verb,"to thrust, to stick, to stab."
dúghan,NN,noun,"bosom, chest."
dúgmuk,VB,verb,"to crush, to break by pressure."
dugú’,NN,noun,blood.
dugú’,VB,verb,to bleed.
dúguk,VB,verb,"to join, to take part in."
dugús,NN,noun,honey.
dúgwak,NN,noun,swan.
dúhadúha,VB,verb,"to doubt, to hesitate, to waver."
duhá,CD,numeral,two.
dúhul,VB,verb,"to give personally, to hand."
dúla’,VB,verb,"to lose, to miss, to mislay."
dúlang,NN,noun,"mine, mineral mine."
dúlhug,VB,verb,"to descend down a slope, to slide down an inclined plane or a slope."
dúlingdúling,VB,verb,"to walk unsteadily, to stagger, to take irregular steps."
dúlug,VB,verb,"to halt, to stop, to stand."
dulúm,JJ,adjective,"dark, dim."
dulúm,VB,verb,"to darken, to get dusky, to become gloomy."
dulúnan,NN,noun,"boundary, border, confine, demarcation."
dúlung,VB,verb,"to approach, to come near, to draw near, to go in the direction of."
dúl’ung,VB,verb,"to transport, to bring, to deliver, to conduct."
dulúnggan,NN,noun,ear.
dulúnggan,DT,deictic,nan
dúlut,NN,noun,"offering, gift."
dúlut,VB,verb,"to make a gift, to make an offering."
dúlsi,NN,noun,"candy, pastry."
dumála,VB,verb,"to manage, to lead, to conduct, to direct, to govern, to supervise."
dúmdum,VB,verb,"to think, to recollect, to remember, to bear in mind, to recall."
dumíli’,VB,verb,"to interdict, to ban, to forbid, to prohibit."
dúmug,VB,verb,"to scuffle, to wrestle, to struggle."
dumulú’ung,NN,noun,"alien, stranger, foreigner."
dumút,VB,verb,"to abominate, to detest, to begrudge."
dunút,JJ,adjective,"rotten, spoiled."
dunút,VB,verb,"to be rotten, to crush."
dúngan,RB,adverb,"together, simultaneously."
dúngan,VB,verb,"to be or do together, to be simultaneous."
dúngka’,VB,verb,"to land, to arrive as a boat, to dock in port."
dúnglay,VB,verb,to incline to the side.
dungúk,VB,verb,"to look down, to incline one’s head forward, to bend the head."
dungúg,NN,noun,"honor, fame, reputation."
dúpla’,VB,verb,"to spit on, to spit."
dúsdus,VB,verb,"to push, to shove, to mix."
dúsmu’,VB,verb,to stumble.
dusú’,VB,verb,"to push against, to shove, to thrust."
dúta’,NN,noun,"land, soil, earth."
dú’ug,NN,noun,"location, site, place."
dú’ul,NN,noun,cork.
dúyan,NN,noun,"swing, cradle, crib, hammock."
dúyan,VB,verb,"to rock a cradle, to swing."
dúyu,JJ,adjective,"dejected, sad."
dwénde,NN,noun,"dwarf, elf, leprechaun."
dwénde,DT,deictic,nan
dyés,CD,numeral,ten.
dyíp,NN,noun,"jeepney, renovated war surplus jeeps used as public transportation."
dyús,NN,noun,"god, the almighty."
dyútay,JJ,adjective,"tiny, small, little."
ebanghélyo,NN,noun,"gospel, epistle."
eklípsi,NN,noun,eclipse.
eksámin,NN,noun,"examination, test."
eksámin,VB,verb,to give or take an examination.
edád,NN,noun,age.
eh,RP,particle,"filler which can mean, oh…, no…."
eleksyón,NN,noun,election.
eleksyón,VB,verb,to hold an election.
elementárya,NN,noun,elementary.
embahadór,NN,noun,ambassador.
embalsamár,VB,verb,to embalm.
empanáda,NN,noun,native pie of meat baked with pastry crust.
empleyádo,NN,noun,employee.
empýene,NN,noun,ringworm.
enéro,NN,noun,january.
enhenyéro,NN,noun,engineer.
ensaláda,NN,noun,salad.
entabládo,NN,noun,"platform, stage."
éntra,VB,verb,"to go in, to enter, to share in, to interfere, to participate."
entyénde,VB,verb,"to understand, to grasp, to comprehend, to realize."
englatéra,NN,noun,england.
epektíbo,JJ,adjective,effective.
-ero,NN,noun formative,noun formative affix designating type of work done.
eropláno,NN,noun,airplane.
eskándalo,NN,noun,scandal.
eskándalo,JJ,adjective,"rude, scandalous, lack in social refinement."
eskándalo,VB,verb,to create a scandal.
eskiníta,NN,noun,"aisle, alleyway."
eskóba,NN,noun,"of shoes, brush."
eskultór,NN,noun,sculptor.
eskwéla,NN,noun,"student, pupil."
eskwelahán,NN,noun,"school house, school."
eséna,NN,noun,"screen, movie screen."
espáda,NN,noun,"sword, spade."
espánya,NN,noun,spain.
espanyól,NN,noun,"spanish, spaniard."
espíritu,NN,noun,"soul, spirit, ghost."
espíya,NN,noun,"agent, spy."
espíya,VB,verb,to spy.
espóngha,NN,noun,"powder puff, sponge."
estádo,NN,noun,"state, province."
estádos,NN,noun,united states.
estánte,NN,noun,"shelf, bookcase."
estár,VB,verb,"to inhabit, to stay, to live, to reside."
estasyón,NN,noun,station.
estátwa,NN,noun,statue.
estranghéro,NN,noun,"foreigner, stranger."
estudyánte,NN,noun,"learner, student."
fálda,NN,noun,ladies skirt.
famílya,NN,noun,"family, home."
febréro,NN,noun,february.
floréra,NN,noun,flower vase.
fránsya,NN,noun,france.
gábi,NN,noun,taro.
gáb’i,NN,noun,"night, evening."
gabinéte,NN,noun,"cabinet, an advisory body to the president of the country."
gabúk,JJ,adjective,"rotten, decayed."
gabúk,VB,verb,"to be rotten, to decay."
gábut,VB,verb,"to pull out, to weed, to extract, to uproot."
gáhit,VB,verb,to clear the way by cutting off grass.
gáhud,JJ,adjective,"noisy, bothersome."
gáhud,NN,noun,"noise, clatter."
gáhud,VB,verb,"to be noisy, to make noise."
gahúm,NN,noun,"power, authority, precedence."
gá’id,VB,verb,"to bind, to secure, to tie to, to hitch on to."
gálab,VB,verb,"to cut with a sickle, to gather rice grains with a sickle."
galánte,JJ,adjective,"gallant, chivalrous, extravagant."
galapún,NN,noun,bottle.
galatúng,NN,noun,"firewood, chopped wood used for firewood."
galí’,RP,particle,"really, is that so, indeed, oh."
gáling,VB,verb,"to mill, to grind."
galingán,NN,noun,"grinder, mill."
galón,NN,noun,gallon.
gál’um,NN,noun,"rain cloud, gray cloud."
gál’um,JJ,adjective,cloudy.
gál’um,VB,verb,to become cloudy.
galyétas,NN,noun,"crackers, cookie."
gamáy,JJ,adjective,"small, little."
gámhun,NN,noun,fog.
gámhun,JJ,adjective,foggy.
gámit,VB,verb,"to use, to devise."
gamósa,JJ,adjective,velvety.
gamú,NN,noun,"disturbance, conflict, confusion."
gamú,VB,verb,"to cause a disturbance, to throw into confusion, to take away peace."
gamút,NN,noun,root.
gána,NN,noun,appetite.
gána,VB,verb,to have appetite for.
ganánsya,NN,noun,"winnings, gain."
gáni’,CC,conjunction,"in fact, as a matter of fact."
gánit,VB,verb,"to pinch, to twist, to pull one’s hair."
gántang,NN,noun,ganta.
gantángan,NN,noun,wooden measuring box with a volume content of approximately one ganta or three liters.
gánsa,NN,noun,goose.
gansál,JJ,adjective,"loud, deafening."
gansál,NN,noun,"noise, racket."
gansál,VB,verb,"to be noisy, to set up a racket."
gánuy,VB,verb,"to drag behind, to draw."
ganghá’an,NN,noun,"gate, entrance, door."
gápas,VB,verb,"to cut down, to fell."
gápus,VB,verb,"to bind, to tie together, to tie the hands together."
gárab,VB,verb,"to cut rice, to gather rice grains, grass or any dicot plant with a sharp instrument."
gárab,NN,noun,"reaper, small sharp blade in the palm used to cut rice grains from the stalk."
gará’,VB,verb,"to allure, to entice, to persuade, to prevail upon."
garáhi,NN,noun,garage.
garantíya,NN,noun,guarantee.
garúk,JJ,adjective,"corrupt, depraved."
garúk,VB,verb,to corrupt.
garút,JJ,adjective,"tough, rowdy."
gástos,NN,noun,"expense, disbursement."
gástos,VB,verb,"to spend, to expend, to disburse."
gástos,JJ,adjective,"extravagant, spendthrift."
gatá’,NN,noun,"juice, coconut milk."
gátas,NN,noun,"milk, sap."
gatúmbal,NN,noun,pepper.
gátung,VB,verb,to burn as firewood.
gatús,CD,numeral,hundred.
ga’úd,NN,noun,"paddle, oar."
ga’úd,VB,verb,"to row, to paddle, to propel by means of an oar."
gáwa,VB,verb,to look out the window.
gáwad,VB,verb,"to get at a price, to recover, to redeem a pawned item."
gáwgaw,NN,noun,starch.
gayún,JJ,adjective,"gorgeous, dressy."
géra,NN,noun,"war, battle."
géra,VB,verb,to declare or fight a war.
gíkan,VB,verb,"to come from, to originate, to be derived from."
gíd,RP,particle,"very, extremely, most, intensifier."
gihápun,RB,adverb,always.
gíhu’,VB,verb,"to move, to stir, to budge."
gilayún,RB,adverb,"soon, immediately, later."
gín-,VB,verbal affix,general completed -un affix.
giná’,VB,verbal affix,general durative -un affix.
giná…-an,VB,verbal affix,general durative -an affix.
gín-…-an,VB,verbal affix,general completed -an affix.
ginamús,NN,noun,native fish sauce made out of marinated fish.
ginháwa,NN,noun,"breath, respiration."
ginháwa,VB,verb,"to breathe, to take in air."
ginikánan,NN,noun,parent.
gín’ut,JJ,adjective,"of climate, warm, hot."
ginú’u,NN,noun,"sir, mister."
ginú’u,NN,noun,god.
gisá,VB,verb,"to fry with fat, to saute."
gisántes,NN,noun,pea.
gísi’,VB,verb,"to tear, to slit with a sharp instrument, to split, to break asunder."
gíray,VB,verb,to tear or cut in strips.
gitára,NN,noun,guitar.
gitára,VB,verb,to play a guitar.
governadór,NN,noun,governor.
grábe,JJ,adjective,"grave, serious."
grádo,NN,noun,grade.
grádwar,VB,verb,to graduate.
gramátika,NN,noun,grammar.
grása,NN,noun,grease.
grásya,NN,noun,"grace, blessing."
grátis,NN,noun,"gratis, free."
grípo,NN,noun,faucet.
gruméte,NN,noun,crew.
grúpu,NN,noun,group.
gubá’,VB,verb,"to demolish, to destroy, to undo."
gubán,NN,noun,"group, brigade, caravan."
gúbat,NN,noun,war.
gúbat,VB,verb,"to wage a war, to declare war."
gúgma,NN,noun,"love, adoration, affection."
gúhab,VB,verb,to break in or through.
gúlang,NN,noun,"age, maturity."
gúlang,VB,verb,"to be old, to become mature, to ripen."
naggúlang,NN,noun formative,ang mangá prútas.
gúlgul,VB,verb,"to saw off, to cut off."
gúlub,VB,verb,"to cut, to trim, to crop closely."
gulút,VB,verb,to cut with a knife or scissors.
gúma,NN,noun,"rubber, tire."
gúmuk,VB,verb,to squeeze or compress so as to crush.
gumulúwa’,NN,noun,"cast, mold."
gúmun,VB,verb,"to muddle, to disorganize, to entangle, especially string or yarn, or thread."
gúnting,NN,noun,"scissors, haircut."
gúnting,VB,verb,to cut with a scissors.
gúra,NN,noun,"cap, hat."
guráb,VB,verb,"to grasp and to pull out grass, to weed."
guráyguráy,JJ,adjective,"lined, striped."
gurípat,VB,verb,"to twist the ears, to box the ears."
gústo,NN,noun,"wants, desire, likes."
gústo,VB,verb,"to care for, to want, to desire, to like."
gúsuk,NN,noun,rib.
gúlpi,VB,verb,"to shock, to jolt."
gúlu’,VB,verb,"to thrust, to put a stick or finger through a hole, to insert something through a crack."
gútrab,VB,verb,to chop or cut off with a knife or a pair of scissors.
gutúk,JJ,adjective,"of clothes, tight."
gutúk,VB,verb,to be tight.
gútum,NN,noun,"hunger, craving."
gútum,VB,verb,"to crave for, to hunger for."
gúyud,VB,verb,"to tug along, to drag along, to pull, to trail along the ground."
gwá’,RB,adverb,outside.
gwá’,VB,verb,"to go or come outside, to appear, to make one’s appearance on stage."
gwápo,JJ,adjective,"handsome, beautiful, pretty."
háblug,VB,verb,"to swing, to dangle, to rock to and fro."
hábnus,VB,verb,"to snatch, to pull with force, to draw away suddenly."
hábuk,VB,verb,"to inflate, to blow up, to swell."
hábug,VB,verb,"to swing, to rock back and forth."
hábul,NN,noun,thick blanket.
habúl,JJ,adjective,"of edged or pointed tools, dull, blunt."
habúl,VB,verb,to weave.
habón,NN,noun,washing soap.
habúy,VB,verb,"to throw out, to cast, to shoot, to toss, to pitch."
hábyug,VB,verb,"to swing, hurl, to rock, especially to a far distance."
hakáb,JJ,adjective,"ravenous, greedy."
háklu’,VB,verb,"to breathe in, to draw in, to inhale."
hákruy,VB,verb,"to complain, to moan, to sigh."
hakú’hakú’,RB,adverb,"hastily, hurriedly."
hákup,NN,noun,"handful, fistful."
hákup,VB,verb,"to take one handful, to scoop out using the hands."
hakús,NN,noun,"embrace, hug."
hakús,VB,verb,"to hug, to embrace, to clasp in one’s arms."
hákut,VB,verb,"to carry to another place, to bring in successive loads, to transport."
hákwat,VB,verb,"to lift, to carry light load."
hádluk,NN,noun,"fear, apprehension."
hádluk,JJ,adjective,"fearful, diabolic, dreadful."
hádluk,VB,verb,"to be afraid, to fear, to be apprehensive."
hágad,VB,verb,"to persuade, to induce, to invite, to ask to come."
hágbas,VB,verb,"to cut, to mow down grass, to cut down grass or weeds with a sickle or a reaper."
haǵdan,NN,noun,"stairs, ladder."
hágis,VB,verb,"to trim, to cut off thorns."
hágmak,VB,verb,to fall headlong.
hagúp,JJ,adjective,"domesticated, meek, tame, docile."
hagúp,VB,verb,"to be tame, to domesticate, to break in."
háguphágup,VB,verb,"to caress, to pet, to rub down."
halá,RP,particle,"watch out, see there, whoops."
hálab,VB,verb,"to feed like animals on grass, to pasture, to graze."
halákhak,NN,noun,"laughter, boisterous laugh."
halákhak,VB,verb,to laugh loudly.
hálad,NN,noun,"offer, dedication, gift."
hálad,VB,verb,"to offer, to sacrifice, to bestow, to donate."
haláy,VB,verb,"to drape, to hang to dry."
hál’id,VB,verb,"to litter, to throw in an inconspicuous way, to put away in disorder."
halígi,NN,noun,"post, pillar."
halimbáwa’,NN,noun,example.
halín,VB,verb,"to leave, to depart, to come from someplace."
hálin,VB,verb,to transfer to another place.
halíntang,NN,noun,"grade, step, degree."
hálit,VB,verb,"to damage, to injure, to impair."
halíya,NN,noun,jelly made from coconut milk and brown sugar.
hál’u,NN,noun,"mortar, pestle."
hálu’,VB,verb,"to mix together, to beat together."
halu’án,NN,noun,fresh water fish.
halúk,NN,noun,"kiss, peck on the cheek."
halúk,VB,verb,to give a kiss.
halúg,JJ,adjective,loose.
halúnhun,VB,verb,"to swallow a big chunk of food without chewing, to gulp down the throat."
hálung,VB,verb,"to handle with care, to treat tenderly, to cherish."
hálus,RB,adverb,"almost, somewhat, very close to."
hámak,VB,verb,"to scorn, to hate."
hámbal,NN,noun,"speech, conversation, talk."
hámbal,JJ,adjective,"talkative, conversant."
hámbal,VB,verb,"to talk, to say, to tell, to speak."
hámbug,JJ,adjective,"boastful, haughty, proud, hambug."
hámbug,VB,verb,"to be boastful, to be proud."
hámbuy,VB,verb,"to put, to place, to rest one’s arm upon."
hámpak,VB,verb,"to beat, to whip, to whack."
hámpang,VB,verb,"to play, to clown around, to gamble."
hámpang,NN,noun,"game, play, stake."
hampángan,NN,noun,toy.
hámpul,NN,noun,"plaster, cover over a wound."
hámtang,VB,verb,"to put, to place."
hámtung,NN,noun,"maturity, manhood, womanhood."
hamún,NN,noun,"ham, cured meat."
hamút,JJ,adjective,"sweet smelling, fragrant, odorous."
hamút,VB,verb,"to smell sweet, to be fragrant."
hamú’uk,RB,adverb,deep sleep.
hamú’ut,VB,verb,"to be pleased, to be gratified."
hámyang,VB,verb,"to lie on one’s back, to lie in state as of a corpse."
hánas,VB,verb,"to drill, to train, to practice, to rehearse."
hánda’,VB,verb,"to prepare, to make ready."
