ámbung	0.791	0.0	0.0
amérika	0.000	0.0	0.0
amerikána	0.000	0.0	0.0
amerikáno	0.000	0.0	0.0
amidúl	0.000	0.0	0.0
amígo	0.494	0.0	0.0
amimíluk	0.000	0.0	0.0
amínhan	0.000	0.0	0.0
ámlig	0.586	0.0	0.0
ámpu’	0.000	0.0	0.0
ámpu’	0.318	0.0	0.0
ámu	0.000	0.0	0.0
amú	0.000	0.0	0.0
amú	0.000	0.0	0.0
amú’	0.000	0.0	0.0
amúma	0.318	0.0	0.0
ámun	0.128	0.0	0.0
ámut	0.000	0.0	0.0
ámut	0.625	0.0	0.0
ámyun	0.000	0.0	0.0
1-an	0.000	0.0	0.0
2-an	0.000	0.0	0.0
3-an	0.000	0.0	0.0
anák	0.000	0.0	0.0
anák	0.000	0.0	0.0
1-anan	0.000	0.0	0.0
2-anan	0.000	0.0	0.0
anád	0.557	0.0	0.0
anád	0.000	0.0	0.0
ánay	0.318	0.0	0.0
ánay	0.000	0.0	0.0
-ánay	0.000	0.0	0.0
ánaw	0.625	0.0	0.0
ándam	0.273	0.0	0.0
andámyu	0.000	0.0	0.0
ándar	0.000	0.0	0.0
anhíng	0.000	0.0	0.0
áni	0.000	0.0	0.0
áni	0.000	0.0	0.0
aningál	0.000	0.0	0.0
ántes	0.000	0.0	0.0
antígu	0.000	0.0	0.0
ánting’ánting	0.000	0.0	0.0
antipatikú	-0.440	0.0	0.0
ántud	0.000	0.0	0.0
ántus	-0.542	0.0	0.0
antyúhus	0.000	0.0	0.0
anu	0.000	0.0	0.0
anu	0.000	0.0	0.0
ánud	0.000	0.0	0.0
ánum	0.000	0.0	0.0
1-ánun	0.000	0.0	0.0
2-anun	0.000	0.0	0.0
anúnsyo	0.000	0.0	0.0
anúnsyo	0.000	0.0	0.0
ányag	0.796	0.0	0.0
ányo	0.000	0.0	0.0
áng	0.273	0.0	0.0
ángay	0.000	0.0	0.0
ángay	0.557	0.0	0.0
ángkab	0.000	0.0	0.0
ángkla	0.000	0.0	0.0
ángkun	0.000	0.0	0.0
ángga’	0.000	0.0	0.0
ángga’	0.494	0.0	0.0
ánggid	0.000	0.0	0.0
ánggid	0.000	0.0	0.0
angút	0.296	0.0	0.0
ápa	0.000	0.0	0.0
apá’	-0.511	0.0	0.0
ápang	0.000	0.0	0.0
aparadór	0.000	0.0	0.0
ápas	0.000	0.0	0.0
ápat	0.000	0.0	0.0
ápdu	0.000	0.0	0.0
apelyédo	0.000	0.0	0.0
ápin	0.402	0.0	0.0
apínas	0.000	0.0	0.0
aplá’ag	0.000	0.0	0.0
apú	0.000	0.0	0.0
ápuk	0.000	0.0	0.0
ápug	0.000	0.0	0.0
apurá	0.000	0.0	0.0
ára’	0.000	0.0	0.0
arádu	0.000	0.0	0.0
arádu	0.000	0.0	0.0
árko	0.000	0.0	0.0
aresgádo	0.361	0.0	0.0
ári	0.000	0.0	0.0
arí’arí	0.382	0.0	0.0
aritmétika	0.000	0.0	0.0
arítus	0.000	0.0	0.0
ármas	-0.296	0.0	0.0
árte	0.000	0.0	0.0
árte	0.026	0.0	0.0
artíkulo	0.000	0.0	0.0
arúy	0.000	0.0	0.0
-aryo	0.000	0.0	0.0
ásab	0.000	0.0	0.0
asál	0.000	0.0	0.0
ásang	0.000	0.0	0.0
asáwa	0.000	0.0	0.0
asáwa	0.000	0.0	0.0
aséro	0.000	0.0	0.0
asílo	0.586	0.0	0.0
asikáso	0.494	0.0	0.0
asín	0.000	0.0	0.0
asín	0.000	0.0	0.0
áslum	0.000	0.0	0.0
áslum	0.000	0.0	0.0
asú	0.000	0.0	0.0
asú	0.000	0.0	0.0
asúkar	0.000	0.0	0.0
asúgi	0.000	0.0	0.0
asúl	0.000	0.0	0.0
asúntu	-0.226	0.0	0.0
áswang	-0.361	0.0	0.0
asyendéro	0.000	0.0	0.0
atataró	0.000	0.0	0.0
atáke	-0.784	0.0	0.0
atáy	0.000	0.0	0.0
atendér	0.000	0.0	0.0
aténsyon	0.000	0.0	0.0
áthag	0.382	0.0	0.0
atí	-0.778	0.0	0.0
atipán	0.494	0.0	0.0
atipuyúng	-0.226	0.0	0.0
átras	0.000	0.0	0.0
atráso	-0.226	0.0	0.0
atsára	0.000	0.0	0.0
atú	0.000	0.0	0.0
atúbang	-0.178	0.0	0.0
atúbang	0.000	0.0	0.0
átun	0.000	0.0	0.0
atúp	0.000	0.0	0.0
atutúli	0.000	0.0	0.0
áwa’	0.511	0.0	0.0
áwa’	0.459	0.0	0.0
áwas	0.000	0.0	0.0
awát	-0.791	0.0	0.0
áway	-0.832	0.0	0.0
áway	-0.758	0.0	0.0
áwto	0.000	0.0	0.0
áy	0.000	0.0	0.0
-ay	0.000	0.0	0.0
ayág	-0.052	0.0	0.0
ayám	0.000	0.0	0.0
ayáp	0.511	0.0	0.0
ayáw	0.000	0.0	0.0
ayáw	0.000	0.0	0.0
áyhan	0.000	0.0	0.0
áyu	0.612	0.0	0.0
áyu	0.700	0.0	0.0
áyu’	0.202	0.0	0.0
áyu’	0.202	0.0	0.0
bá’bá	0.000	0.0	0.0
babáyi	0.000	0.0	0.0
bábuy	0.000	0.0	0.0
báka	0.000	0.0	0.0
baká’	-0.052	0.0	0.0
baká’	0.000	0.0	0.0
bakág	-0.649	0.0	0.0
bakál	0.000	0.0	0.0
bakasyón	0.000	0.0	0.0
bakasyón	0.000	0.0	0.0
bákbak	0.000	0.0	0.0
bákhaw	0.000	0.0	0.0
bákhu’	-0.542	0.0	0.0
báknal	-0.421	0.0	0.0
báknit	0.000	0.0	0.0
bákud	0.511	0.0	0.0
bákud	0.511	0.0	0.0
bákul	0.000	0.0	0.0
bakúlud	0.000	0.0	0.0
bakúna	0.000	0.0	0.0
bakúna	0.000	0.0	0.0
bádlu’	0.000	0.0	0.0
bádlung	-0.625	0.0	0.0
bága	0.000	0.0	0.0
bagáhe	0.000	0.0	0.0
bagáng	0.000	0.0	0.0
baganíhan	0.557	0.0	0.0
bagásu	0.000	0.0	0.0
bagátnan	0.000	0.0	0.0
bágay	0.000	0.0	0.0
bágid	-0.128	0.0	0.0
bágid	0.000	0.0	0.0
bágrung	0.000	0.0	0.0
bágrung	-0.296	0.0	0.0
bágrut	0.000	0.0	0.0
bágsak	0.000	0.0	0.0
bágting	0.000	0.0	0.0
bágtung	0.000	0.0	0.0
bágu	0.000	0.0	0.0
bág’u	0.318	0.0	0.0
bág’u	0.000	0.0	0.0
bagúl	-0.103	0.0	0.0
bágyu	0.000	0.0	0.0
bágyu	0.000	0.0	0.0
bahá’	0.000	0.0	0.0
bahá’	0.000	0.0	0.0
bahála’	0.318	0.0	0.0
báhin	0.296	0.0	0.0
báhin	0.000	0.0	0.0
báhit	-0.340	0.0	0.0
báhu	0.000	0.0	0.0
báhu’	-0.402	0.0	0.0
báhu’	-0.527	0.0	0.0
bahúg	0.000	0.0	0.0
bahúg	0.000	0.0	0.0
bahúl	-0.318	0.0	0.0
bahún	0.000	0.0	0.0
bahún	0.000	0.0	0.0
bá’id	0.000	0.0	0.0
bá’is	-0.625	0.0	0.0
bála	0.000	0.0	0.0
balá	-0.599	0.0	0.0
balá’an	0.823	0.0	0.0
balábag	-0.710	0.0	0.0
baláka	-0.440	0.0	0.0
bál’ag	0.000	0.0	0.0
balágun	0.000	0.0	0.0
balahíbu	0.000	0.0	0.0
balának	0.000	0.0	0.0
balánse	0.000	0.0	0.0
balangáw	0.000	0.0	0.0
balás	0.000	0.0	0.0
balása	0.000	0.0	0.0
balasúbas	-0.710	0.0	0.0
balatí’an	-0.296	0.0	0.0
balatí’an	-0.778	0.0	0.0
baláy	0.026	0.0	0.0
baláy	0.000	0.0	0.0
bálaybálay	0.000	0.0	0.0
bálaybálay	0.000	0.0	0.0
baláybay	0.000	0.0	0.0
balbolá	0.000	0.0	0.0
bálda	-0.710	0.0	0.0
bálda	-0.586	0.0	0.0
báldi	0.000	0.0	0.0
baldúsa	0.000	0.0	0.0
bále	0.000	0.0	0.0
bálhas	0.000	0.0	0.0
bálhas	0.000	0.0	0.0
bálhin	0.000	0.0	0.0
balí’	0.000	0.0	0.0
balí’	-0.477	0.0	0.0
balí’	0.153	0.0	0.0
balíbad	0.077	0.0	0.0
balíbad	-0.226	0.0	0.0
balík	0.000	0.0	0.0
balikawáng	0.000	0.0	0.0
balikíd	-0.527	0.0	0.0
balígya’	0.000	0.0	0.0
balígya’	0.000	0.0	0.0
balískad	0.000	0.0	0.0
balíswa’	0.000	0.0	0.0
balíta’	0.000	0.0	0.0
balíta’	0.000	0.0	0.0
bálu	0.000	0.0	0.0
balú’	0.000	0.0	0.0
balú’	0.000	0.0	0.0
balúd	0.000	0.0	0.0
balúd	0.000	0.0	0.0
bálun	0.000	0.0	0.0
bálun	0.000	0.0	0.0
balúta	0.000	0.0	0.0
bálsa	0.000	0.0	0.0
bálus	0.077	0.0	0.0
bálus	-0.599	0.0	0.0
balúskay	0.000	0.0	0.0
balút	0.000	0.0	0.0
balyéna	0.000	0.0	0.0
bána	0.000	0.0	0.0
baná’ag	0.000	0.0	0.0
banás	0.000	0.0	0.0
bánda	0.202	0.0	0.0
bandehádo	0.000	0.0	0.0
bandéra	0.000	0.0	0.0
bándo	0.000	0.0	0.0
bándo	0.000	0.0	0.0
bánhaw	-0.649	0.0	0.0
baníg	0.000	0.0	0.0
baníhut	-0.599	0.0	0.0
bansúli’	-0.318	0.0	0.0
bánta’	0.000	0.0	0.0
bánta’	0.000	0.0	0.0
bántal	0.000	0.0	0.0
bantála’	0.000	0.0	0.0
bantála’	0.000	0.0	0.0
bántay	0.000	0.0	0.0
bántay	0.000	0.0	0.0
bánting	0.000	0.0	0.0
bántug	0.000	0.0	0.0
bántug	0.000	0.0	0.0
bánwa	0.000	0.0	0.0
bányo	0.000	0.0	0.0
bangá’	0.000	0.0	0.0
bángkay	-0.840	0.0	0.0
bangkéta	0.000	0.0	0.0
bangkéte	0.000	0.0	0.0
bángko	0.000	0.0	0.0
bángku’	0.000	0.0	0.0
bangdánan	0.000	0.0	0.0
bángday	0.402	0.0	0.0
bángga’	-0.077	0.0	0.0
bángig	-0.382	0.0	0.0
bangís	-0.852	0.0	0.0
bangúd	0.000	0.0	0.0
bángun	-0.527	0.0	0.0
bapór	0.000	0.0	0.0
bará	0.026	0.0	0.0
bára	0.226	0.0	0.0
baráha	0.202	0.0	0.0
barandílya	0.402	0.0	0.0
baratílyo	0.202	0.0	0.0
baráto	0.000	0.0	0.0
baráto	0.000	0.0	0.0
bárbas	0.000	0.0	0.0
bárbas	0.000	0.0	0.0
barbéro	0.000	0.0	0.0
barílis	0.000	0.0	0.0
barína	0.000	0.0	0.0
barína	-0.250	0.0	0.0
barukán	0.000	0.0	0.0
barútu	0.000	0.0	0.0
báryu	0.000	0.0	0.0
bása	0.000	0.0	0.0
basá’	0.000	0.0	0.0
basá’	0.000	0.0	0.0
baság	-0.700	0.0	0.0
básbas	-0.273	0.0	0.0
báskit	0.000	0.0	0.0
báskug	0.511	0.0	0.0
bási’	0.000	0.0	0.0
báso	0.000	0.0	0.0
básta	0.000	0.0	0.0
básta	0.273	0.0	0.0
bástun	0.000	0.0	0.0
bástus	-0.718	0.0	0.0
básul	-0.784	0.0	0.0
basúra	0.000	0.0	0.0
básya	0.000	0.0	0.0
báta	-0.542	0.0	0.0
báta’	0.000	0.0	0.0
báta’	0.000	0.0	0.0
báta’	0.000	0.0	0.0
batá’batá’	-0.296	0.0	0.0
bátak	0.000	0.0	0.0
batás	-0.542	0.0	0.0
batás	0.000	0.0	0.0
batásan	0.000	0.0	0.0
batí	0.000	0.0	0.0
batí’	0.000	0.0	0.0
báti’	0.000	0.0	0.0
batí’batí’	0.000	0.0	0.0
batíd	0.459	0.0	0.0
batí’is	0.000	0.0	0.0
batinggílan	-0.318	0.0	0.0
bátsi	0.000	0.0	0.0
batú	0.000	0.0	0.0
bátu’	-0.318	0.0	0.0
batúbaláni’	0.000	0.0	0.0
batúbatú	0.000	0.0	0.0
bátuk	0.000	0.0	0.0
bátug	0.000	0.0	0.0
bátun	0.382	0.0	0.0
batúta	0.000	0.0	0.0
bátya’	0.000	0.0	0.0
bátyag	0.128	0.0	0.0
bátyag	0.000	0.0	0.0
ba’ú	0.000	0.0	0.0
ba’úg	-0.511	0.0	0.0
báw’as	0.000	0.0	0.0
báwi’	0.000	0.0	0.0
bawtisár	0.000	0.0	0.0
báya’	-0.477	0.0	0.0
bayábas	0.000	0.0	0.0
báyad	0.000	0.0	0.0
báyad	-0.103	0.0	0.0
bayáw	0.000	0.0	0.0
báyaw	0.000	0.0	0.0
báybay	0.000	0.0	0.0
baylíhan	0.000	0.0	0.0
báylu	0.000	0.0	0.0
bayú	0.000	0.0	0.0
báyu’	0.000	0.0	0.0
bayú’ung	0.000	0.0	0.0
bentáha’	0.250	0.0	0.0
bérde	0.000	0.0	0.0
bersíkulu	0.000	0.0	0.0
beteráno	0.000	0.0	0.0
béynte	0.000	0.0	0.0
bíbi	0.000	0.0	0.0
bibíg	0.000	0.0	0.0
bíbliya	0.000	0.0	0.0
bikoláno	0.000	0.0	0.0
biktíma	-0.273	0.0	0.0
bigúti	0.000	0.0	0.0
bíhag	0.000	0.0	0.0
bíhag	0.440	0.0	0.0
bíhag	0.361	0.0	0.0
bílang	0.000	0.0	0.0
bilánggu	-0.542	0.0	0.0
bilánggu	0.000	0.0	0.0
bilás	0.000	0.0	0.0
bilí	0.000	0.0	0.0
bilí	0.226	0.0	0.0
bilíd	0.000	0.0	0.0
bílin	0.000	0.0	0.0
bílin	-0.052	0.0	0.0
bilín	0.000	0.0	0.0
bílug	0.000	0.0	0.0
bilúg	0.000	0.0	0.0
bílyar	0.000	0.0	0.0
bilyéte	0.000	0.0	0.0
binágbinág	0.000	0.0	0.0
binágun	0.000	0.0	0.0
bínhi’	0.000	0.0	0.0
bíno	0.000	0.0	0.0
bintána’	0.000	0.0	0.0
bingáw	-0.296	0.0	0.0
bingáw	-0.625	0.0	0.0
bíngkal	0.000	0.0	0.0
bírhen	0.000	0.0	0.0
bís’ak	0.000	0.0	0.0
bisán	-0.527	0.0	0.0
bisáya’	0.000	0.0	0.0
bísi	0.000	0.0	0.0
bisikléta	0.000	0.0	0.0
bisikléta	0.000	0.0	0.0
bísi	0.000	0.0	0.0
bisíta	0.000	0.0	0.0
bisíta	-0.103	0.0	0.0
bísta	0.000	0.0	0.0
bísyu	-0.402	0.0	0.0
bísyu	-0.527	0.0	0.0
bítad	0.000	0.0	0.0
bitamína	0.296	0.0	0.0
bítay	-0.318	0.0	0.0
bítbit	0.000	0.0	0.0
bitík	0.000	0.0	0.0
bitín	0.000	0.0	0.0
bitú’un	0.000	0.0	0.0
bíya’	-0.477	0.0	0.0
blángko	-0.202	0.0	0.0
blángko	-0.202	0.0	0.0
blósa	0.202	0.0	0.0
bokabuláryo	0.000	0.0	0.0
bodéga	0.000	0.0	0.0
bóla	0.000	0.0	0.0
bómba	0.000	0.0	0.0
bombéro	0.000	0.0	0.0
bombílya	0.000	0.0	0.0
bómbo	0.000	0.0	0.0
boradór	0.000	0.0	0.0
bórda	0.000	0.0	0.0
bórda	0.000	0.0	0.0
botélya	0.000	0.0	0.0
botíka	0.000	0.0	0.0
bóto	0.000	0.0	0.0
bóto	0.000	0.0	0.0
bú’ang	-0.827	0.0	0.0
bú’ang	-0.735	0.0	0.0
bu’áya	0.000	0.0	0.0
búbu	0.000	0.0	0.0
bubún	0.273	0.0	0.0
bubungán	0.000	0.0	0.0
buká’	0.000	0.0	0.0
buká’	-0.273	0.0	0.0
buká’	-0.273	0.0	0.0
búkad	0.000	0.0	0.0
bukál	0.000	0.0	0.0
bukál	0.000	0.0	0.0
bukás	0.000	0.0	0.0
bukás	0.000	0.0	0.0
búkaw	0.000	0.0	0.0
búkbuk	0.000	0.0	0.0
búkbuk	-0.402	0.0	0.0
búkid	0.000	0.0	0.0
bukú	0.000	0.0	0.0
búku’	0.000	0.0	0.0
búku’	0.000	0.0	0.0
bukúbukú	0.000	0.0	0.0
búktut	0.000	0.0	0.0
búkud	0.691	0.0	0.0
bukúl	0.000	0.0	0.0
búkut	-0.202	0.0	0.0
búdhi’	0.000	0.0	0.0
búdhi’	-0.735	0.0	0.0
búdlay	-0.440	0.0	0.0
búdlay	-0.340	0.0	0.0
bugá	0.000	0.0	0.0
bugál	0.340	0.0	0.0
bugál	0.477	0.0	0.0
bugál	0.000	0.0	0.0
bugál	0.421	0.0	0.0
bugás	0.000	0.0	0.0
búg’at	-0.421	0.0	0.0
bugáy	0.718	0.0	0.0
bugáy	0.743	0.0	0.0
búgkus	0.000	0.0	0.0
búgkus	0.000	0.0	0.0
búgnu’	0.318	0.0	0.0
búgras	0.000	0.0	0.0
búgsay	0.000	0.0	0.0
búgsay	-0.128	0.0	0.0
búgsuk	0.000	0.0	0.0
búgtaw	0.000	0.0	0.0
búgtu’	0.000	0.0	0.0
búgtung	-0.250	0.0	0.0
búgtung	0.000	0.0	0.0
búg’us	0.000	0.0	0.0
buhahá’	0.000	0.0	0.0
búhat	0.000	0.0	0.0
buháwi’	0.000	0.0	0.0
buhí’	0.382	0.0	0.0
búhi’	0.511	0.0	0.0
búhin	0.000	0.0	0.0
buhís	0.000	0.0	0.0
buhís	0.000	0.0	0.0
búhu’	0.000	0.0	0.0
búhu’	-0.250	0.0	0.0
buhúk	0.000	0.0	0.0
bulá’	0.000	0.0	0.0
bulá’	0.000	0.0	0.0
búlak	0.000	0.0	0.0
búlak	0.000	0.0	0.0
bulákwit	0.000	0.0	0.0
bulád	0.000	0.0	0.0
buladúr	0.000	0.0	0.0
búlag	0.000	0.0	0.0
bulág	-0.402	0.0	0.0
bulág	-0.402	0.0	0.0
buláhan	0.691	0.0	0.0
búlan	0.000	0.0	0.0
búlanbulan	0.000	0.0	0.0
búlang	0.000	0.0	0.0
búlaw	0.000	0.0	0.0
buláwan	0.000	0.0	0.0
búlbug	-0.128	0.0	0.0
bolkán	0.000	0.0	0.0
bulgár	0.000	0.0	0.0
bulí’	0.000	0.0	0.0
bulídbulíd	0.000	0.0	0.0
búlig	0.735	0.0	0.0
bulíng	0.000	0.0	0.0
búltu	0.000	0.0	0.0
bulúng	0.000	0.0	0.0
bulúng	0.000	0.0	0.0
búnak	0.000	0.0	0.0
búnak	0.000	0.0	0.0
bún’ag	0.000	0.0	0.0
bunál	0.000	0.0	0.0
bunál	-0.128	0.0	0.0
bunáyag	0.557	0.0	0.0
búndul	0.000	0.0	0.0
bunít	0.000	0.0	0.0
bunít	0.000	0.0	0.0
búnlaw	0.402	0.0	0.0
búntul	-0.477	0.0	0.0
bunú’	-0.586	0.0	0.0
búnuk	0.000	0.0	0.0
búnuk	0.000	0.0	0.0
bunút	0.000	0.0	0.0
bunút	0.000	0.0	0.0
búnyag	0.000	0.0	0.0
búnyag	0.000	0.0	0.0
búnga	0.000	0.0	0.0
búnga	0.000	0.0	0.0
bungát	0.000	0.0	0.0
búngkag	-0.542	0.0	0.0
búnggu’	0.000	0.0	0.0
búnghay	0.000	0.0	0.0
búnghay	0.000	0.0	0.0
búngtud	-0.511	0.0	0.0
bungúl	0.000	0.0	0.0
búngut	0.000	0.0	0.0
burará’	0.000	0.0	0.0
búrhut	0.000	0.0	0.0
bus	0.000	0.0	0.0
busá’ag	0.000	0.0	0.0
bús’ak	0.000	0.0	0.0
busál	0.026	0.0	0.0
busáy	0.000	0.0	0.0
búsbus	-0.273	0.0	0.0
búskad	0.000	0.0	0.0
búsdik	0.000	0.0	0.0
busisí’	0.000	0.0	0.0
búslut	0.000	0.0	0.0
busúg	0.421	0.0	0.0
búsul	0.000	0.0	0.0
busún	0.000	0.0	0.0
busúng	0.000	0.0	0.0
busúng	0.000	0.0	0.0
búswang	0.000	0.0	0.0
butáng	0.000	0.0	0.0
butáng	0.000	0.0	0.0
butángbútang	-0.250	0.0	0.0
butángbútang	0.000	0.0	0.0
bútkun	0.000	0.0	0.0
búthu’	0.000	0.0	0.0
butí	0.000	0.0	0.0
butí’	0.361	0.0	0.0
butíg	0.000	0.0	0.0
butíg	-0.511	0.0	0.0
butíg	0.000	0.0	0.0
bútlak	0.000	0.0	0.0
butónes	0.000	0.0	0.0
butúd	0.000	0.0	0.0
butúd	-0.542	0.0	0.0
bútung	-0.226	0.0	0.0
bútyag	0.000	0.0	0.0
bu’úl	0.000	0.0	0.0
bú’ung	0.000	0.0	0.0
bú’ut	0.743	0.0	0.0
bu’út	0.660	0.0	0.0
bu’út	0.796	0.0	0.0
búya	-0.202	0.0	0.0
búya	0.178	0.0	0.0
buyáyag	-0.128	0.0	0.0
buyánbuyań	-0.226	0.0	0.0
buyánbuyań	-0.599	0.0	0.0
buyáyaw	-0.807	0.0	0.0
búylug	0.296	0.0	0.0
búyuk	0.000	0.0	0.0
buyúg	0.000	0.0	0.0
búyut	0.000	0.0	0.0
bwás	0.000	0.0	0.0
byáhe	0.000	0.0	0.0
byérnes	0.000	0.0	0.0
byólin	0.000	0.0	0.0
bwélta	0.000	0.0	0.0
1-ka	0.000	0.0	0.0
2-ka	0.000	0.0	0.0
1-ka-	0.000	0.0	0.0
2-ka-	0.000	0.0	0.0
3-ka-	0.000	0.0	0.0
ka’agánhun	0.000	0.0	0.0
1-ka-…-an	0.000	0.0	0.0
ka-…-anan	0.000	0.0	0.0
ka’áway	-0.751	0.0	0.0
kabalyéro	0.000	0.0	0.0
kabán	0.000	0.0	0.0
kabatá’an	0.000	0.0	0.0
kabáy	0.612	0.0	0.0
kabáy	0.660	0.0	0.0
kabáyu’	0.000	0.0	0.0
kabáyu’	0.000	0.0	0.0
kabeséra	0.000	0.0	0.0
kábig	0.000	0.0	0.0
kabít	0.494	0.0	0.0
kábu	0.000	0.0	0.0
kabú’	0.000	0.0	0.0
kabúg	0.000	0.0	0.0
kabúgaw	0.459	0.0	0.0
kabús	-0.019	0.0	0.0
kakás	0.000	0.0	0.0
kakí	0.000	0.0	0.0
káda	0.000	0.0	0.0
kádaw	0.000	0.0	0.0
kádena	0.000	0.0	0.0
kádlaw	0.494	0.0	0.0
kádlaw	0.557	0.0	0.0
kádtu	0.000	0.0	0.0
kafé	0.000	0.0	0.0
kág	0.000	0.0	0.0
kagáb’i	0.000	0.0	0.0
kagát	0.000	0.0	0.0
kágaw	0.000	0.0	0.0
kag’ína	0.000	0.0	0.0
kagúla’	0.494	0.0	0.0
kagúla’	0.178	0.0	0.0
kagulángan	0.000	0.0	0.0
kagús	0.000	0.0	0.0
káha	0.660	0.0	0.0
kahápun	0.000	0.0	0.0
káhas	-0.340	0.0	0.0
káhas	-0.557	0.0	0.0
kahéro	0.000	0.0	0.0
káhig	0.000	0.0	0.0
kahigayúnan	0.250	0.0	0.0
kahíl	0.000	0.0	0.0
kahimtángan	0.000	0.0	0.0
kahulugán	0.000	0.0	0.0
kahún	0.000	0.0	0.0
káhuy	0.000	0.0	0.0
ka’ína	0.000	0.0	0.0
ka’íngin	0.103	0.0	0.0
ka’íngin	0.382	0.0	0.0
kalabánan	0.361	0.0	0.0
kalabánan	0.000	0.0	0.0
kalabása	0.000	0.0	0.0
kalabéra	0.000	0.0	0.0
kalág	-0.153	0.0	0.0
kaláha’	0.000	0.0	0.0
kalám	-0.382	0.0	0.0
kalám	0.000	0.0	0.0
kalamánsi’	0.000	0.0	0.0
kalámay	0.000	0.0	0.0
kalámbre	-0.273	0.0	0.0
kalamidád	0.000	0.0	0.0
ka-…-la…-an	0.000	0.0	0.0
kalán	-0.340	0.0	0.0
kálas	0.361	0.0	0.0
kalaykáy	0.000	0.0	0.0
kálkal	0.000	0.0	0.0
kaldéro	0.000	0.0	0.0
kalendáryo	0.000	0.0	0.0
kalésa	0.000	0.0	0.0
káli	0.000	0.0	0.0
kalibútan	0.000	0.0	0.0
kalimutáw	0.000	0.0	0.0
kalís	0.202	0.0	0.0
kalít	0.421	0.0	0.0
kálu’	0.000	0.0	0.0
ka-…-lu-…	0.000	0.0	0.0
kálut	0.599	0.0	0.0
kalú’uy	0.077	0.0	0.0
kálye	0.000	0.0	0.0
káma	0.000	0.0	0.0
kamálig	0.000	0.0	0.0
kamánsi	0.000	0.0	0.0
kámang	0.000	0.0	0.0
kamángyan	0.000	0.0	0.0
